Param Val,ticks,fibrosis-score,alv-count,final-thy1n,final-thy1p,Setup Commands
2.957,1095.0,1.0,0.027603128354546848,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.053729071537290715,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.21958320563898254,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,2.0,0.3895108112252722,42.0,108.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.1039360393603936,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.2121119437222817,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.10946111451316595,1.0,149.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,2.0,0.4408651633686148,73.0,77.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.035736102626756264,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.021432945499081445,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.07561869844179651,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,2.0,0.3667074289208193,31.0,119.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.0925982800982801,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,2.0,0.3330275229357798,32.0,118.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.13083969465648854,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.14835164835164835,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.08214177061149985,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.01639093137254902,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.038038496791934,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.08878648233486944,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,2.0,0.46498771498771496,5.0,145.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
