Param Val,ticks,fibrosis-score,alv-count,final-thy1n,final-thy1p,Setup Commands
4.781,1095.0,1.0,0.02448355011476664,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.15766042370279398,27.0,123.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.05577750460971113,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.02470841006752609,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.04826638154880098,3.0,147.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.06879117511873756,11.0,139.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.396,1095.0,1.0,0.07343511450381679,29.0,121.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.09449302040190213,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.02383148831488315,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.015885138231250956,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.09793420045906656,11.0,139.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,2.0,0.18952234206471494,46.0,104.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.08585858585858586,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.09794289223211544,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.05974698978814205,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.02702287732227852,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.05623471882640587,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.031668696711327646,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.04102878138395591,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.03898486469958722,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.07661721975837284,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.07027773515421207,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.07814650558189326,6.0,144.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.08885819521178637,10.0,140.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.02650528573617282,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,2.0,0.25318593582066634,49.0,101.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.04434250764525994,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.019415991438617948,10.0,140.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.06168482430566211,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.09159251304081006,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.052550706822372464,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.12547760965917776,9.0,141.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.012861736334405145,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.019996923550223044,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.04212792127921279,14.0,136.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.02349351639969489,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.0322234156820623,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.17475579975579975,32.0,118.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.010892911936176742,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.012167300380228136,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.016521340064249657,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
4.396,1095.0,1.0,0.03147440794499618,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.396]"
1.961,1095.0,2.0,0.2822321017936532,7.0,143.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,2.0,0.4381901840490798,78.0,72.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,2.0,0.21573448063921327,4.0,146.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.034655722754217966,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.041494411269330886,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.03505280881677637,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.042738970588235295,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.21320030698388334,22.0,128.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,2.0,0.20588235294117646,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.03770114942528736,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.05653439558755937,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.01436210847975554,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.08870229007633587,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.19786747905559787,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,2.0,0.2839392544868845,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.1312051321215824,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.028819762122598354,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.026845637583892617,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.18091146232929262,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.037396121883656507,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.16229007633587786,8.0,142.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.054261189454322505,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.21050214329454991,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,2.0,0.35598159509202454,3.0,147.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,2.0,0.259537306572698,15.0,135.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.06716876729173071,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,2.0,0.6098867462503826,76.0,74.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.19734836939957331,7.0,143.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.0696570728720147,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.08603796693202695,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,2.0,0.255030487804878,11.0,139.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.1962345017602939,24.0,126.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.07368903837333741,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,1.0,0.032020836525203,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,2.0,0.5182291666666666,34.0,116.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
1.961,1095.0,2.0,0.2758990053557766,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.961]"
4.696,1095.0,1.0,0.044153846153846155,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.036912237708684334,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.023116962645437843,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.014795607077486271,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.03564871481028152,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.10759590401956289,1.0,149.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,2.0,0.37793713762587733,134.0,16.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.11875761266747868,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.16250956388676358,39.0,111.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.056361692378188485,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.023674096848578016,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.03795328826060233,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.05648503453568687,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.04642313546423135,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.04453627180899908,19.0,131.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.05329249617151608,3.0,147.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.09090909090909091,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,2.0,0.21037463976945245,23.0,127.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.0364862793193316,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.03111587982832618,29.0,121.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.08142726440988106,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.03821949347659248,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.02039877300613497,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.03451979134703897,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.02330246913580247,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.0439091324897088,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.010613751730503,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.02969993876301286,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.09090909090909091,3.0,147.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.06523407521105141,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.12700841622035194,28.0,122.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,2.0,0.2198744449548308,52.0,98.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.07088181261481935,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.1888735208237283,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.059779276517473945,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
4.696,1095.0,1.0,0.040722596448254746,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.696]"
3.64,1095.0,1.0,0.014220183486238533,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,2.0,0.23865030674846627,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,2.0,0.31111788927863354,7.0,143.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.14322757779133619,15.0,135.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,2.0,0.21188907614524283,38.0,112.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,2.0,0.3632465543644717,60.0,90.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.04529456771231829,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.02306399877806629,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.024386503067484664,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.05444866920152091,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.010866238138965412,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,2.0,0.22617223414036164,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.123990860624524,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.11633587786259542,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.00891758917589176,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.027930402930402932,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.058526122261375824,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,2.0,0.2654812998160638,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.12793373216751036,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.037252797792426795,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.02596609133954483,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.2311819714855128,1.0,149.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,2.0,0.2198189906427366,19.0,131.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.20144216017183186,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.04237158969669258,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,2.0,0.46746286939212983,13.0,137.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.05843659170873489,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.039167309175019274,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,2.0,0.23354661791590495,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.10859243375708379,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.1478074210364919,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.025711662075298437,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.1036650820426315,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.09917481662591687,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,1.0,0.03598109467906693,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
3.64,1095.0,2.0,0.2666156202143951,6.0,144.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.64]"
